value,coordinates,summary,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
0.002,,,False,9,so2,ppm,,raw,01:00:00,2018-11-21T14:00:00Z,2018-11-21T21:00:00+07:00,2018-11-21T15:00:00Z,2018-11-21T22:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-21T14:00:00Z,2018-11-21T21:00:00+07:00,2018-11-21T15:00:00Z,2018-11-21T22:00:00+07:00
0.002,,,False,9,so2,ppm,,raw,01:00:00,2018-11-21T15:00:00Z,2018-11-21T22:00:00+07:00,2018-11-21T16:00:00Z,2018-11-21T23:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-21T15:00:00Z,2018-11-21T22:00:00+07:00,2018-11-21T16:00:00Z,2018-11-21T23:00:00+07:00
0.001,,,False,9,so2,ppm,,raw,01:00:00,2018-11-21T16:00:00Z,2018-11-21T23:00:00+07:00,2018-11-21T17:00:00Z,2018-11-22T00:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-21T16:00:00Z,2018-11-21T23:00:00+07:00,2018-11-21T17:00:00Z,2018-11-22T00:00:00+07:00
0.001,,,False,9,so2,ppm,,raw,01:00:00,2018-11-21T17:00:00Z,2018-11-22T00:00:00+07:00,2018-11-21T18:00:00Z,2018-11-22T01:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-21T17:00:00Z,2018-11-22T00:00:00+07:00,2018-11-21T18:00:00Z,2018-11-22T01:00:00+07:00
0.001,,,False,9,so2,ppm,,raw,01:00:00,2018-11-21T18:00:00Z,2018-11-22T01:00:00+07:00,2018-11-21T19:00:00Z,2018-11-22T02:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-21T18:00:00Z,2018-11-22T01:00:00+07:00,2018-11-21T19:00:00Z,2018-11-22T02:00:00+07:00
0.001,,,False,9,so2,ppm,,raw,01:00:00,2018-11-21T19:00:00Z,2018-11-22T02:00:00+07:00,2018-11-21T20:00:00Z,2018-11-22T03:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-21T19:00:00Z,2018-11-22T02:00:00+07:00,2018-11-21T20:00:00Z,2018-11-22T03:00:00+07:00
0.001,,,False,9,so2,ppm,,raw,01:00:00,2018-11-21T20:00:00Z,2018-11-22T03:00:00+07:00,2018-11-21T21:00:00Z,2018-11-22T04:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-21T20:00:00Z,2018-11-22T03:00:00+07:00,2018-11-21T21:00:00Z,2018-11-22T04:00:00+07:00
0.002,,,False,9,so2,ppm,,raw,01:00:00,2018-11-21T21:00:00Z,2018-11-22T04:00:00+07:00,2018-11-21T22:00:00Z,2018-11-22T05:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-21T21:00:00Z,2018-11-22T04:00:00+07:00,2018-11-21T22:00:00Z,2018-11-22T05:00:00+07:00
0.003,,,False,9,so2,ppm,,raw,01:00:00,2018-11-21T22:00:00Z,2018-11-22T05:00:00+07:00,2018-11-21T23:00:00Z,2018-11-22T06:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-21T22:00:00Z,2018-11-22T05:00:00+07:00,2018-11-21T23:00:00Z,2018-11-22T06:00:00+07:00
0.003,,,False,9,so2,ppm,,raw,01:00:00,2018-11-21T23:00:00Z,2018-11-22T06:00:00+07:00,2018-11-22T00:00:00Z,2018-11-22T07:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-21T23:00:00Z,2018-11-22T06:00:00+07:00,2018-11-22T00:00:00Z,2018-11-22T07:00:00+07:00
0.003,,,False,9,so2,ppm,,raw,01:00:00,2018-11-22T00:00:00Z,2018-11-22T07:00:00+07:00,2018-11-22T01:00:00Z,2018-11-22T08:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-22T00:00:00Z,2018-11-22T07:00:00+07:00,2018-11-22T01:00:00Z,2018-11-22T08:00:00+07:00
0.005,,,False,9,so2,ppm,,raw,01:00:00,2018-11-22T01:00:00Z,2018-11-22T08:00:00+07:00,2018-11-22T02:00:00Z,2018-11-22T09:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-22T01:00:00Z,2018-11-22T08:00:00+07:00,2018-11-22T02:00:00Z,2018-11-22T09:00:00+07:00
0.004,,,False,9,so2,ppm,,raw,01:00:00,2018-11-22T02:00:00Z,2018-11-22T09:00:00+07:00,2018-11-22T03:00:00Z,2018-11-22T10:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-22T02:00:00Z,2018-11-22T09:00:00+07:00,2018-11-22T03:00:00Z,2018-11-22T10:00:00+07:00
0.003,,,False,9,so2,ppm,,raw,01:00:00,2018-11-22T03:00:00Z,2018-11-22T10:00:00+07:00,2018-11-22T04:00:00Z,2018-11-22T11:00:00+07:00,1,01:00:00,1,01:00:00,100.0,100.0,2018-11-22T03:00:00Z,2018-11-22T10:00:00+07:00,2018-11-22T04:00:00Z,2018-11-22T11:00:00+07:00
